"corpus","preloaded/notenten23_tt1_1"
"subcorpus","-"
"concordance size","20991"
"query","Query:[ws(1, 17276162)]"
"Reference","Left","KWIC","Right"
"karlsoy.com",", og fra Andammen høstfisk på 7 våg 1 pund. </s><s> Det er uvisst om det her var tale om full lott, til det er kvantaene vel små. </s><s> Et <coll>par</coll>","skifter","fra Sørskar og Skorøy med 30-32 våg tørrfisk virker meir rimelig som årslott. </s><s> Når vi på Nord-Grøttøy finner 70 våg, er"
"qaz.wiki","etter publiseringen av artikkelen: No Free Speech for Traitors av Peadar O''Donnell , et IRA-medlem. </s> <s> <coll>ACA</coll>","skiftet","navn til National Guard under O''Duffy og adopterte uniformen av sorte baretter og blå skjorter, ved hjelp av den"
"qaz.wiki","skrifter, påvirket tyske nazistiske påstander om at ""Norden"" var et "" mesterløp "". </s><s> Da amerikansk offentlig <coll>følelse</coll>","skiftet","mot tyskerne, ble påstander om raseforskjeller i etterretning i økende grad sett på som problematiske. </s><s> Antropologer"
"qaz.wiki","seg uavhengig av hverandre. </s><s> Sosiale konstruksjoner </s><s> Etter hvert som antropologer og andre <coll>evolusjonsforskere</coll> har","skiftet","seg fra rasens språk til begrepet befolkning for å snakke om genetiske forskjeller, omhistoriserte historikere ,"
"qaz.wiki","var imidlertid kortvarig, og systemet ble ikke utviklet videre før mye senere. </s><s> De keiserlige <coll>undersøkelsene</coll>","skiftet","ikke rekrutteringsvalg i praksis under Sui-dynastiet. </s><s> Skoler i hovedstaden produserte fremdeles studenter for"
"qaz.wiki","og W. Wesley Knorpp, til det ble kjøpt av Midwestern avis. magnat Eugene C. Pulliam i 1946. </s><s> Stauffer og <coll>Knorpp</coll> hadde","skiftet","avisens navn til Arizona-republikken i 1930, og hadde også kjøpt den rivaliserende Phoenix Evening Gazette og"
"qaz.wiki","av lintråd og skotråd åpnet i Crummock i 1775 og flyttet til en fabrikk på Barr Farm, Barrmill i 1836. </s> <s> <coll>Fabrikken</coll>","skiftet","hender, og fortsatte i produksjon som English Sewing Company til 1946. </s><s> Beith-kjøpmenn kjøpte garnet laget i"
"qaz.wiki","av den gjenværende korniske hæren. </s><s> Hovedlederne ble henrettet, og andre bøtelagt totalt £ 13.000. </s><s> Taunton <coll>Castle</coll>","skiftet","hender flere ganger i borgerkrigen 1642–1645, men bare sammen med byen. </s><s> Under beleiringen av Taunton ble den"
"qaz.wiki","på et julebord holdt av Hollys arbeidsgiver, Nakatomi Corporation; Argyle venter på McClane i garasjen. </s><s> Mens <coll>McClane</coll>","skifter","klær, blir tårnet beslaglagt av en tysk radikal, Hans Gruber , og hans tungt bevæpnede team, inkludert Karl og Theo. </s><s> De"
"gaidaros.no","til sjøen og strandfloraen er Vestfold og Stokke et godt valg for en søndagstur på ukjente stier. </s> <s> <coll>Blomsterfølget</coll>","skifter","karakter gjennom sesongen. </s><s> Om våren er det sarte blomster som blåveis, fioler, hestehov og pengeurt som dominerer"
"astavne.net","Foss er oppgitt som avdødes ektemann i skiftet etter Beret Evensdatter den 16 oktober 1737 på Sølberg, Meldal.5 </s> <s> <coll>I</coll>","skiftet","etter Ole Olsen den 13 august 1751 på Grut, Meldal, er deres modrbroder Erik Olsson Foss beskikket til formynder for"
"astavne.net","<s> Jens Engelson Jorli er nevnt som sønn i skiftet etter Engel Jensson Jorli den 15 april 1757 på Jordlie, Rennebu.2 </s> <s> <coll>I</coll>","skiftet","etter Ingebrigt Trondson den 13 mars 1760 på Eggen, Rennebu, er hendes moders slekt Jens Engelsen Jordlie beskikket"
"astavne.net","og Guide Infrared. </s><s> Jon Arntsson Agholt er nevnt som sønn i skiftet etter Arnt Olsson den 30 mai 1749 på Agholt, Meldal.4 </s> <s> <coll>I</coll>","skiftet","etter Aren Rasmussen den 31 august 1756 på Espaas, Meldal, er hans vær?sødskende barn Jon Arntsson Agholt beskikket"
"astavne.net","datter i skiftet etter Marit Trondsdatter den 13 februar 1705 på Birchager, Rennebu.4 </s><s> Ingri Svendsdatter er <coll>nevnti</coll>","skiftet","etter Mikkel Svendson den 16 juni 1760 på Stafne, Rennebu.1 </s><s> Ingri Svendsdatter og Erich Pedersen er oppført i"
"astavne.net","i Falnes.) </s><s> Trond Bentsen er nevnt som sønn i skiftet etter Guru Tronsdatter den 22 juli 1773 på Rønningen, Orkdal.2 </s> <s> <coll>I</coll>","skiftet","etter Guru Olsdatter den 18 juni 1784 på Qvammen, Orkdal, er hendes forhen værende formynder Trond Bentsen beskikket"
"qaz.wiki","tronen hvis Louis døde uten arvinger, Ferdinand ble valgt til konge av en bakdel diett i desember 1526. </s><s> Selv om <coll>grensene</coll>","skiftet","ofte i løpet av denne perioden, kan de tre delene identifiseres, mer eller mindre, som følger: </s><s> Kongelig Ungarn , som"
"qaz.wiki",". </s><s> American Motors Corporation (AMC) kjøpte i sin tur Kaisers pengetapende Jeep-operasjoner i 1970. </s><s> Denne <coll>gangen</coll>","skiftet","70 millioner dollar hender. </s><s> Nyttekjøretøyene kompletterte AMCs personbilvirksomhet ved å dele komponenter, oppnå"
"andlight.no","farger og du kan dermed selv designe det perfekte lys. </s><s> Du kan med et enkelt trykk på din smartphone eller <coll>tablet</coll>","skifte","mellom hverdagslys, hyggelig lys, klart arbeidslys eller fargerikt festlys. </s><s> Philips Hue Colour Ambiance GU10 ca. 2"
"qaz.wiki","under NCAA-politikk er under kontroll for spesifikt indianerinspirerte maskoter. </s><s> Mens mange <coll>høyskoler</coll> har","skiftet","maskoter, har noen fått lovlig tillatelse fra stammen som er representert og vil fortsette å bære maskoten. </s><s> Denne"
"altomgin.no",". </s><s> Blackfairs Distillery er i dag det eneste gjenværende destilleriet i Plymouth. </s><s> I den senere tid har <coll>destilleriet</coll>","skiftet","navn til Plymouth Distillery. </s><s> I 2008 ble destilleriet og merkenavnet kjøp av det franske selskapet Pernod Ricard. </s><s> Det"
"qaz.wiki","kan det være vanskelig å skille mellom kapital og arbeidsinntekt. </s><s> Denne mangelen blir kritisk når <coll>enkeltpersoner</coll>","skifter","fra arbeidsinntekt til kapitalinntekt for å dra nytte av skattedifferensier, slik det fremgår av Finland av Pirttilä"
"qaz.wiki","at det sterke lyset og varmen fra Palen-prosjektets heliostatier ville vise seg å være dødelig for fugler. </s> <s> <coll>Selskapet</coll>","skiftet","fokus til utenlandske prosjekter. </s><s> I november 2014 kunngjorde Bright Source et joint venture med Shanghai Electric om"
"galactic.no",". </s><s> Gravsteinene sto horisontalt fra mitt synspunkt. </s><s> Plutselig skiftet bildet fra levende film til bilder. </s> <s> <coll>Bildene</coll>","skiftet","stadig, og hele tiden var det fra den samme gravlunden. </s><s> Jeg så bilde etter bilde, og det gikk raskere og raskere. </s><s> Jeg så et"
"naturfag.no","glødetråden ryker. </s><s> Faglig forklaring </s><s> Det er kraft på glødetråden fra magneten bare når det går strøm i tråden. </s> <s> <coll>Krafta</coll>","skifter","retning hver gang strømmen skifter retning, derfor blir glødetråden skjøvet att og fram i takt med vekselstrømmen. </s>"
"naturfag.no","<s> Det er kraft på glødetråden fra magneten bare når det går strøm i tråden. </s><s> Krafta skifter retning hver gang <coll>strømmen</coll>","skifter","retning, derfor blir glødetråden skjøvet att og fram i takt med vekselstrømmen. </s><s> Enkelte gamle lysstoffrør blafrer"
"tbbecker.no","likevel prøve å trekke sine 65A sålenge dynamoen klarer å holde spenningen oppe. </s><s> Spenningen vil så synke litt og <coll>BB</coll>","skifter","til ventemodus frem til spenningen er høy nok igjen. </s><s> Så, ingen fare med det, men det er ikke produktiv med lav turtall og"
"90tallet.no","andre sommeren på fjellet for Jack, og den første for Ennis. </s><s> Saueflokken strømmer oppover fjellsiden. </s><s> Landskap og <coll>vær</coll>","skifter","karakter mens de to unge cowboyene kommer inn i rutinene. </s><s> Omrisset av et vennskap blir synlig mellom ordknappe Ennis og"
"astavne.net","Giønnessen er nevnt som sønn i skiftet etter Arn Villichs. </s><s> Vormdal den 25 september 1733 på Wormdalen, Orkdal.4 </s> <s> <coll>I</coll>","skiftet","etter Lars Larsen Berge den 14 juli 1742 på Berge, Orkdal, er Jon Arnsen Giønnessen satt opp som verge.5 </s><s> Søtt Av de som"
"astavne.net","til formynder.4 </s><s> Jon Jonsen er nevnt som sønn i skiftet etter Jon Engelsen den 11 februar 1802 på Storqvichne, Orkdal.5 </s> <s> <coll>I</coll>","skiftet","etter Marit Engelsdatter den 24 januar 1804 på Valstad, Orkdal, er Jon Jonsen beskikket til formynder.6 </s><s> I skiftet"
"astavne.net","2010, en periode ... </s><s> Erich Olsen er nevnt som sønn i skiftet etter Jåddå Olsdatter den 20 mars 1748 på Sollem, Meldal.1 </s> <s> <coll>I</coll>","skiftet","etter Niels Olsen den 5 mai 1763 på Syrstad, Meldal, er hennes mosters mand Erich Olsen beskikket til formynder for Anne"
"astavne.net","den 1 desember 1762 registrert i husholdningen til Jon Knudsen den eldre og Guru Jonsdatter på Aas, Rennebu.6 </s> <s> <coll>I</coll>","skiftet","etter Anders Arensen Braset den 1 august 1755 på Bratset, Rennebu, er fasters mand Torgier Siverssen beskikket til"
"astavne.net","1675 </s><s> Anders Jonssen Kiønnum er nevnt som svoger i skiftet etter Erich Jonssen den 6 oktober 1764 på Kjønnan, Rennebu.2 </s> <s> <coll>I</coll>","skiftet","etter Torgier Siverssen den 21 februar 1765 på Schallgierdet under Kjønnan, Rennebu, er deres stivfader Anders"
"astavne.net","nevnt som laugverge for Enken i skiftet etter Thore Olsen den 7 oktober 1785 på Reiten under gaarden Eggen, Rennebu.3 </s> <s> <coll>I</coll>","skiftet","etter Aase Toresdatter den 1 mars 1786 på Reiten under Eggen, Rennebu, er Anders Jonssen Kiønnum beskikket til"
"qaz.wiki",". </s><s> Nikaraguansk mat er en blanding av spansk mat og retter av pre-colombiansk opprinnelse. </s><s> Tradisjonelt <coll>kjøkken</coll>","skifter","fra Stillehavet til den karibiske kysten. </s><s> Stillehavskystens viktigste stift dreier seg om lokal frukt og mais, den"
"qaz.wiki","halvøya, men nabolaget har blitt gentrified, med stigende priser og leier. </s><s> Fra 1980 til 2010 har halvøyens <coll>befolkning</coll>","skiftet","fra to tredjedeler svart til to tredjedeler hvit; i 2010 var det 20 668 hvite til 10 455 svarte. </s><s> Mange afroamerikanere"
"qaz.wiki",", og Hazleton kjøpte Microtest Ltd., et senter for molekylær toksikologi i York, England. </s><s> Corning Glass <coll>Works</coll>","skiftet","deretter navn til Corning, og opprettet Corning Lab Services, som inkluderte Besselaar og Hazelton. </s><s> I 1991 og 1992"
"90tallet.no","den . </s><s> Mitt store fete greske bryllup Video </s><s> My Big Fat Greek Wedding DVD Hun er tretti år og enda ikke gift! </s><s> Men når <coll>Toula</coll>","skifter","utseende og får jobb i tantens reisebyrå møter hun den sjarmerende Ian Miller. </s><s> Et ekteskap er endelig i sikte. </s><s> Det er"
"qaz.wiki","av resultatene </s><s> Gray skriver hvordan menn og kvinner hver overvåker mengden gi og ta i forhold. </s><s> Hvis <coll>balansen</coll>","skifter",", kan en person føle at de har gitt mer enn de har mottatt, harme. </s><s> Dette er en tid da bare kommunikasjon kan bidra til å"
"qaz.wiki",": hekkehullene og hvilehullene. </s><s> Utenom hekkesesongen er dette små huller som bare har plass til en voksen rev, og <coll>reven</coll>","skifter","hyle ofte i gjennomsnitt omtrent hver 4,7 dag. </s><s> Avlshulene er større og er okkupert av et par voksne og deres sett. </s><s> Slike"
"qaz.wiki","Aréna i Budapest , Ungarn i mai 2023. </s><s> På grunn av utsettelsen og flyttingen av 2020-finalen ble de endelige <coll>vertene</coll>","skiftet","tilbake et år, med Budapest i stedet for 2023-finalen. </s><s> Innhold </s><s> Sted </s><s> Kampen blir den første UEFA Cup / Europa"
"qaz.wiki",". </s><s> I dette tilfellet ville det være bra å forklare en slik endring, ellers kan publikum være forvirret. </s><s> Hvis <coll>karakter</coll>","skifter","mening mye, bør det være klart at han er en karakter som har denne egenskapen, ikke en person i det virkelige liv - dette er"
"qaz.wiki","mellom β4 og α3, inkludert P-sløyfen. </s><s> Ikke-kompleks (Naa15 ubundet) Naa10 vedtar en annen fold: Leu22 og <coll>Tyr26</coll>","skifter","ut av det aktive stedet for Naa10, og Glu24 (viktig for substratbinding og katalyse av NatA) blir omplassert med ~ 5 Å,"
"qaz.wiki","det berømte CBS-øyemerket og ordet ""farvel"" i bedriftens CBS-skrift nederst. </s><s> Omfordeling av spektrum </s><s> KYW-TV og <coll>WPSG</coll>","skiftet","begge sine frekvenser 1. august 2019 som en del av FCCs 5G-nettverksspektrum omdisponering , med KYW-TV skiftet fra"
"qaz.wiki","<s> Etter Memorial Day og seriens finale i Hot i Cleveland ble en ny logo avduket som en del av et større re-merke som så TV <coll>Land</coll>","skifte","fokus til Generation X- seere som vokste til nettverkets demografiske. </s><s> Ny originalserie Impastor og The Jim Gaffigan"
"qaz.wiki","og med en annen rollebesetning, med Merlin Alderslade, Eleanor Goodman og Luke Morton. </s><s> Forleggere </s><s> Metal Hammer <coll>UK</coll>","skiftet","hender flere ganger, og ble først kjøpt av Dennis Publishing og deretter av Future plc . deretter av TeamRock, og til"
"id-siden.no","evolusjon over korte tidsskalaer. </s><s> Over lange tidsskalaer eller i spesialiserte forhold kan <coll>mutasjonsspekteret</coll>","skifte","mot økning av funksjons-mutasjoner. </s><s> I diploide populasjoner kan vi også se et skifte i mutasjonsspekteret vekk fra"
"qaz.wiki","ville kjøpe belte og bruke, ville han være i stand til å reise som han alltid ville. </s><s> Oberst sier at <coll>belte</coll> aldri ville","skifte","eierskap for penger og avslører at poenget med turen var å finne vergerne av Lovely for samtykke til ekteskap. </s><s> Den"
"qaz.wiki","om å be ""nederlandske handelsmann"" om dette forslaget i stedet for å betale opp de to tusen punden som er satset. </s> <s> <coll>Scenen</coll>","skifter","til obersten forkledd som forvalter hjemme i Periwinkle og informerer ham om farbrorens død. </s><s> Oberst Fainwell nå som """
"qaz.wiki","på vestkysten. </s><s> Ninja har gått gjennom veldig få endringer siden den ble åpnet i 1988; tydeligvis er bare hjul og <coll>maling</coll>","skiftet",". </s><s> Tidal Wave er en Shoot the Chute-vanntur, med en 15 meter stor sprut ned i en stor vannkilde. </s><s> Tidal Wave åpnet i 1989. </s><s> Det"
"qaz.wiki","Sør-Atlanterhavet ""Sally"" League bumpet opp til Double-A i 1963-liga-reorganiseringen. </s><s> Sally <coll>League</coll>","skiftet","navn til Southern League i 1964. </s><s> System </s><s> Double-A-klassifiseringen er vanligvis vert for spillere som har utviklet"
"bmonline.no","i Orkdal </s><s> Erik Sjursen var gift med Gjertru Tollefsdatter Svahaug. </s><s> De giftet seg 1831 </s><s> Kildehenvisninger </s><s> Josef <coll>Stalin</coll>","skiftet","ut ledere for det hemmelige sovjetiske politiet og etterretningen NKVD, senere KGB og nå FSB, på en måte som skulle bli"
"astavne.net","over Sterfboe??? tillhørende Ejendele ?? ??? sammen saaledes som følger: ... Anno 1742. </s><s> Den 16de Januarij <coll>blev</coll>","skiftet","paa gaarden Grindall igien foretaggen, ... ... Enkken Ingeborg ClemmensDaatter paa den eene, og deres udi ægteskab"
"astavne.net",", Orkdal.4 </s><s> Christen Ellingsen er nevnt som sønn i skiftet etter Berit Jonsdatter den 14 juni 1784 på Kaarmoe, Orkdal.5 </s> <s> <coll>I</coll>","skiftet","etter Jon Ellingsen den 9 mars 1801 på Kaarmoe, Orkdal, er hans farbroder Christen Ellingsen beskikket til formynder"
"astavne.net","er oppført som barn av Jon Arntsson og Brithe Michelsdatter i manntallet den 1 februar 1706 på Berg, Meldal.4 </s> <s> <coll>I</coll>","skiftet","etter Ole Rasmusson Moen den 19 februar 1796 på Moen, Meldal, er deres farbroder Lars Rasmuss. beskikket til"
"galactic.no","<s> Alle går vanligvis gjennom et revurderende stadium som føles ubehagelig. </s><s> Det er her mange forlater livet ditt, <coll>venner</coll>","skifter",", skifter jobb, partner, gifter seg eller skiller seg. </s><s> Om du har holdt hardt på ting her, kan dette nivået vare opptil ett"
