"corpus","preloaded/notenten23_tt1_1"
"subcorpus","-"
"concordance size","156846"
"query","Query:[ws(1, 129938433)]"
"Reference","Left","KWIC","Right"
"lommelegen.no","2014) Hadde fra morgen av en smerte i tinningen på venstre side og rar følelse i øyet (som om kontaktlinsen satt feil på,","byttet","flere <coll>ganger</coll> ). </s><s> Da jeg kom ut på gaten etter jobb oppdaget jeg at alle skarpe lyskilder hadde en ""halo"" rundt seg. </s><s> Ikke"
"ledlenser.com","produktet. </s><s> Vær vennlig å henvend deg til batteriprodusenten med eventuelle klagemål. </s><s> Garantiytelser er kun at <coll>varen</coll>","byttes","ut eller repareres. </s><s> Andre krav utover dette – spesielt skadeserstatning – er utelukket. </s><s> Ved garantiytelser hverken"
"servicern.com","det vanskelig å få satt opp effektive veisperringer da det vrimler av små kjørbare kjerreveier i området, dessuten","bytter","skurkene <coll>biler</coll> hele tiden, så man skjelden vet akkurat hva man er på jakt etter? </s><s> Her på gjerdet vårt er det uansett stille"
"hydrogen24.no","befester sin posisjon som strategisk knutepunkt for hydrogen. </s><s> Foto: Shutterstock / Narvik Hydrogen </s><s> H2-Arctic","bytter","<coll>navn</coll> til Narvik Hydrogen AS </s><s> Ny eier gir økte ambisjoner, men tilknytningen til Narvik består. </s><s> REDAKSJONEN </s><s> Håvard"
"sykepleien.no","sykepleiere jeg kjenner som har stått yrket ut i avdelingen. </s><s> Dette er et stort varsko! </s><s> Det skal innrømmes at også jeg","byttet","<coll>jobb</coll> for å få et levelig liv, både på jobb og hjemme. </s><s> Hva gjøres for å begrense sykepleierflukt fra avdelingene? </s>"
"larsspiser.no",", hollandaise og en god skinke. </s><s> Jeg lot meg inspirere av dette, men valgte å fornorske den noe. </s> <s> <coll>Hollandaise</coll> ble","byttet","ut med Rørosrømme og smilende vaktelegg. </s><s> Skinken jeg brukte var en pragerskinke – en norsk skinke som er kokt og"
"bekkelund.net","har hatt brukt til det faktiske formålet. </s><s> Nå ligger sensoren der og jeg hører forhåpentligvis aldri fra den, før jeg må","bytte","<coll>batteri</coll> . </s><s> Og skulle det oppstå en lekkasje, så forventer jeg at den fungerer som da jeg testet den. </s><s> Selve installasjonen"
"bekkelund.net","kontrollere at alle enheter også løser ut for hver gang man tester. </s><s> Alle røykvarslere må testes månedlig og <coll>batterier</coll>","byttes","årlig 1. desember, som er røykvarslerens dag. </s><s> Foruten dette selges det også testspray som man bruker for å simulere"
"stortinget.no","som kan trenge hjelp til å komme i arbeid. </s><s> Et godt sikkerhetsnett kan bidra til at arbeidstakerne tar sjansen på å","bytte","<coll>jobb</coll> , og kan dermed styrke økonomiens omstillingsevne. </s><s> Men den nordiske modellen kan og må bli enda bedre på det den er"
"langsveien.no","<s> Vi valgte å anvende alle spillerne omtrent like mye , så jeg vil vel kalle dette en god lagseier. </s><s> Julebukkær og <coll>kjelkær</coll> er","bytta","ut. </s><s> Snø, ski , kjelke og de ""greiene"" der blir det dårlige med i romjula for oss som bor og lever her ute i Brunlanes. </s>"
"stortinget.no","sårbare og avhengige av vertsfamilien, og man har i senere tid sett problemene som oppstår i situasjoner der en au pair","bytter","<coll>familie</coll> . </s><s> Forslag </s><s> 4. </s><s> Stortinget ber regjeringen gjennomgå hele au pair-ordningen for å sikre au pairer mot utnyttelse"
"panasonic.com","lyset. </s><s> Dobbelt SD-kortspor </s><s> Samtidig opptak tar opp samme data på begge kort. </s><s> Når det første kortet får full kapasitet,","bytter","Relay <coll>Recording</coll> automatisk til det sekundære kortet. </s><s> Hot Swap-funksjonen gjør at kortet kan skiftes under opptak, så"
"smaalenene.no","Østenby at det er et stort vedlikeholdsetterslep på rådhuset. </s><s> – Det knytter seg til varme og ventilasjon, og det burde","byttes","<coll>vinduer</coll> , sier han. </s><s> Vedlikeholdsetterslepet på kommunale boliger er 5 millioner, det samme gjelder reasfaltering av"
"skodaforum.no","høres ut som reklame, men er kjempefornøyd med min </s><s> Som resten sier, du bruker jo stort sett forsikringsselskap da du","bytter","<coll>frontrute</coll> , så prisen blir lik uansett.... </s><s> Fordelene med varme er jo att dugg er borte fort, skulle det være ""underkjølt"
"språkrådet.no","(58 prosent i 2020 mot 59 prosent i 2013). </s><s> Et interessant funn er at så mange som 27 prosent av underviserne har måttet","bytte","<coll>undervisningsspråk</coll> til engelsk ved semesterstart (dette spørsmålet ble ikke stilt i 2013). </s><s> Samtidig viser"
"skodaforum.no","He he... ja det var det, da, @Tor2r Det hadde nok sikkert vært kult, men jeg tror nok ikke det blir noe av.... </s><s> Da har jeg fått","byttet","<coll>felger</coll> og dekk. </s><s> Nokian piggfritt. </s><s> Jeg synes jo selv at felgene ble ganske så stilig til bilen. </s><s> Jeg må selvsagt se om jeg"
"skodaforum.no","først for å høre om de sjekker/renser silen, og hva de eventuelt vil ta for den lille ekstrajobben når <coll>oljen</coll> likevel","byttes",". </s><s> Oljen renner seint ut, så silen kan sjekkes og eventuelt renses da. </s><s> Enig der @PaulusA. </s><s> At Michelin, Bridgestone og"
"skodaforum.no","er veldig viktig om du har 4x4, for ellers så kan visstnok 4x4 systemet (Haldex) bli ødelagt. </s><s> Så der er det anbefalt å","bytte","egentlig samtlige <coll>dekk</coll> , men med den slitasjen du har etter 1,5 sesong så ville jeg nok i hvert fall ha byttet begge dekka"
"skodaforum.no","det anbefalt å bytte egentlig samtlige dekk, men med den slitasjen du har etter 1,5 sesong så ville jeg nok i hvert fall ha","byttet","begge <coll>dekka</coll> på samme aksel. </s><s> Det bør helst ikke skille mer enn 1% på rulleomkretsen , derfor byttet jeg ut reservehjulet"
"skodaforum.no","i tester og fra andre som har den motoren i Superb, så det er egentlig motoren jeg ønsker meg til Superb neste gang jeg skal","bytte","<coll>bil</coll> , men om det er hva en ender opp med tilslutt er jo noe helt annet......... </s><s> Helt enig, et høyere dreiemoment henter"
"stortinget.no","auka i størrelsesorden 35–40 pst. </s><s> Denne meirkostnaden er så stor at innbyggjarane i distrikta no anten må flytte eller","bytte","<coll>jobb</coll> for å få den økonomiske kabalen til å gå opp. </s><s> På kva måte vil statsråden sikra at ferjereisande og fylkeskommunen"
"stortinget.no","til å kreve av oss at vi tar i bruk nye teknologi. </s><s> Kompetanse kommer til å bli mer av en ferskvare, og flere kommer til å","bytte","<coll>jobb</coll> oftere. </s><s> Den største utfordringen for å sikre et konkurransedyktig næringsliv og arbeid til alle er at vi har rett"
"stortinget.no","fra bingoterminaler) </s><s> Kulturdepartementet foreslår en lovendring som skal legge til rette for at Norsk Tipping AS kan","bytte","<coll>regnskapsrevisor</coll> med jevne mellomrom. </s><s> Det foreslås i tillegg lovhjemmel for at Norsk Tipping AS kan overføre deler av"
"stortinget.no","og mer moderne fly, og ett av propellflyene på Gardermoen ble erstattet av et jetfly. 91 av pilotene i Lufttransport AS","byttet","<coll>arbeidsgiver</coll> til Babcock og sikret med det en videreføring av viktig operativ kompetanse. </s><s> En overgang til nye"
"stortinget.no",". </s><s> Vinteren er hard i Nord-Norge, og folks trygghet må komme først. </s><s> Anbudsregimet gir stor usikkerhet hver gang man","bytter","<coll>operatør</coll> , det er godt kjent og solid dokumentert i tidligere utredninger. </s><s> Det er helseministerens ansvar å sikre"
"stortinget.no","lang tid før søkerne får sin forhåndsgodkjenning, kan mye ha endret seg i utlandet i mellomtiden. </s><s> Dersom søkerne da må","bytte","<coll>land</coll> , må de tilbake til Bufetat for å få ny godkjenning for et nytt land, og de må også få skrevet ut ny informasjon i"
"stortinget.no","penger som kunne gått til et bedre togtilbud, som kunne gått til å kjøpe flere nye tog. </s><s> Private selskaper kan for så vidt","bytte","<coll>navn</coll> akkurat så mye som de vil, men dette er – som jeg sa i det første innlegget mitt – et 100 pst. statlig eid selskap. </s><s> Det er"
"stortinget.no","nettverket sitt, til å ha en mye lengre reisevei. </s><s> Jeg mener det er et godt poeng å ta opp de elevene som kanskje trenger å","bytte","<coll>skole</coll> , som trenger å komme til et nytt miljø. </s><s> Alle fylkene har i dag særskilte opptak dersom det trengs. </s><s> Mange har egne"
"sildelaget.no","vår at det fort kan bli godt fiskeri, sier Garvik Tidligere i uken åpnet Fiskeridepartementet for at to og to båter kunne","bytte","<coll>kvoter</coll> for loddefisket ved Island og i Barensthavet. -Dette var godt motatt av fiskerne, og så langt rapporterer"
"stortinget.no","sykefravær på grunn av for høyt arbeidspress over tid, at sykemeldte ikke erstattes, at én av fem sykepleiere velger å","bytte","<coll>yrke</coll> innen fem år, eller at vi vil mangle 15 000 sykepleiere i 2030. </s><s> I innlegget ""Forrige uke sluttet jeg som sykepleier"""
"stortinget.no","i konverteringsordningen for studielån, som straffer studenter som ikke fullfører en grad eller av andre årsaker","bytter","<coll>retning</coll> . </s><s> Vi prioriterer bedre studiekvalitet, studentvelferd og tettere oppfølging for å hjelpe flere gjennom"
"stortinget.no","bør være tilstrekkelig tid til å tilpasse seg den nye situasjonen. </s><s> Skattytere som på grunn av arbeidet må","bytte","<coll>pendlerbolig</coll> , vil kunne starte på en ny 24-månedersperiode. </s><s> Departementet kan gi nærmere regler om ny"
"stortinget.no","""å åpne for en bytteordning der man kan selge disse plassene som tilleggsdeler, men der kjøperen har plikt til å","bytte","<coll>plassen</coll> med en kjøper/sameier med nedsatt funksjonsevne"". </s><s> Utvalget landet imidlertid i stedet på å foreslå en"
"stortinget.no","mener at eksisterende vedtektsfestede bytteordninger fungerer godt, og tar til orde for å lovfeste en plikt til å","bytte","<coll>plass</coll> . </s><s> Departementet er enig i at det fremstår som unødvendig å binde opp parkeringsplasser til fellesareal når"
"stortinget.no","har sett nærmere på, gir personer med dokumentert behov for en tilrettelagt plass rett til å søke styret om å få","bytte","<coll>plass</coll> med en som disponerer en slik plass uten å ha behov for det. </s><s> Styret har plikt til å pålegge en seksjonseier å bytte"
"stortinget.no","ofte ikke oppdage lekkasjene før skadene er et faktum. </s><s> Iblant kan heller ikke grenrørene fra <coll>stigerøret</coll>","byttes","uten at også stigerøret byttes. </s><s> Når sameiet da nekter å bytte stigerøret, er seksjonseieren i praksis fratatt"
"stortinget.no","lekkasjene før skadene er et faktum. </s><s> Iblant kan heller ikke grenrørene fra stigerøret byttes uten at også <coll>stigerøret</coll>","byttes",". </s><s> Når sameiet da nekter å bytte stigerøret, er seksjonseieren i praksis fratatt muligheten til å foreta seg noe. </s><s> Aass"
"stortinget.no",". </s><s> Iblant kan heller ikke grenrørene fra stigerøret byttes uten at også stigerøret byttes. </s><s> Når sameiet da nekter å","bytte","<coll>stigerøret</coll> , er seksjonseieren i praksis fratatt muligheten til å foreta seg noe. </s><s> Aass foreslår derfor at rør som"
"stortinget.no","til veganlegget er ferdigstilt og endelig reseksjonering kan finne sted. </s><s> Dersom eierseksjonen i mellomtiden har","byttet","<coll>eier</coll> , mangler vegvesenet fullmakt til å begjære reseksjonering. </s><s> Departementet viser til at forslaget verken har"
"stortinget.no","av de opprinnelige avtalepartene ikke lenger har et forhold til sameiet. </s><s> Eksempler på dette kan være at et <coll>styre</coll> er","byttet","ut eller en seksjonseier som det ble inngått avtale med, har flyttet. </s><s> Vedtektsfesting skaper notoritet og er"
"stortinget.no",", jf. Kap. 7 i rapporten."" </s><s> Riksrevisjonen er enig med departementet i at det er viktig å gi apotekene et insentiv til å","bytte","<coll>originallegemidler</coll> med kopilegemidler, og at det ikke er et mål i seg selv å ha høy andel kopilegemidler. </s>"
"stortinget.no","retten til å velge skal være vedvarende i den forstand at dersom en bruker, eller vedkommendes pårørende, ønsker å","bytte","<coll>sykehjem</coll> , skal brukeren ha rett til det innenfor et system med noen tidsfrister. </s><s> Disse medlemmer understreker at"
"stortinget.no","enn den man fikk på jobben. </s><s> Den kan være verdifull nok, men kanskje ikke tilstrekkelig, særlig ikke hvis man skal","bytte","<coll>bransje</coll> og arbeidssted. </s><s> Som EØS-borgere har de verken rett eller plikt til norskopplæring. </s><s> Da de to–tre årene hadde"
"stortinget.no","det seg at noen av disse flyttingene var til institusjoner hvor hun mottok psykisk helsehjelp. </s><s> Men for et barn som har","byttet","<coll>bosted</coll> flere ganger, blir også et behandlingsopplegg sett på som en flytting. </s><s> Regjeringen har gitt Bufdir og"
"stortinget.no","er strengt nødvendig. </s><s> I kampen mot terror risikerer vi å svekke de verdiene vi sier vi kjemper for å bevare. </s><s> Viljen til å","bytte","<coll>frihet</coll> mot sikkerhet har blitt skremmende stor, både i europeiske land og i USA. </s><s> Terrorlover som svekker viktige"
"stortinget.no","i denne debatten, da representanten Stine Renate Håheim, som opprinnelig var saksordfører, har","byttet","<coll>komité</coll> . </s><s> Forslaget vi i dag behandler, kommer fra representanter fra Fremskrittspartiet og omhandler endringer i"
"stortinget.no","for Forsvarets organisasjon fra Org3 til SAP. </s><s> pkt 8.3.3 </s><s> FSTs merknad: Det er ikke riktig at man ønsket å","bytte","<coll>WBS</coll> . </s><s> Man gikk i produksjon med en WBS struktur som var noe overordnet fordi man ønsket å tilpasse på bakgrunn av"
"stortinget.no","innen kystfiskeflåten og ikke kun begrenses til de to høyeste lengdegruppene, at det skulle være anledning til å","bytte","<coll>kvoter</coll> mellom de forskjellige lengdegruppene, og som Fremskrittspartiet sa, at det ikke settes en kunstig grense på"
"stortinget.no","for arbeidstakerne reduseres. </s><s> Det er viktig å understreke at direktivet bare skal gjelde for de arbeidstakerne som","bytter","<coll>jobb</coll> på tvers av landegrensene, og ikke ved jobbytte innenfor samme medlemsstat. </s><s> Direktivet vil i liten grad påvirke"
"stortinget.no","for den enkelte lærer. </s><s> Og hvis en mattelærer ved en ungdomsskole som har fått innvilget dispensasjon, har et ønske om å","bytte","<coll>arbeidsgiver</coll> og jobbe ved en annen skole isteden, vil det kanskje være naturlig at den nye arbeidsgiveren først og"
"stortinget.no",") [19:09:07]: Først så er det vel slik at når Ekornes har kunna overleva i Noreg med produksjonen sin, er det fordi han har","bytt","<coll>arbeidsfolk</coll> ut med robotar. </s><s> Det blir interessant dersom SV sitt svar her er at norske skip skal bli bemanna med robotar i"
"stortinget.no","på av Haakon Blankenborg, er viktig. </s><s> Jeg synes derfor det var viktig den måten den tidligere utenriksminister og jeg","byttet","<coll>plass</coll> på, nemlig hvor understreking av fellesskapet var viktig. </s><s> Når jeg sier dette, er det fordi jeg tror norske"
